disease	drug	proximity	pval
Arthritis, Juvenile Rheumatoid	clemastine	1	0.00475262930189152
Arthritis, Juvenile Rheumatoid	clenbuterol	1	0.00558580331352695
Arthritis, Juvenile Rheumatoid	clevidipine	2	0.65978338204572
Arthritis, Juvenile Rheumatoid	clidinium	2	0.53600358359888
Arthritis, Juvenile Rheumatoid	clobazam	2	0.326128066556731
Arthritis, Juvenile Rheumatoid	clobetasol propionate	1	0.409719815650881
Arthritis, Juvenile Rheumatoid	clobetasone	1	0.419528060652873
Arthritis, Juvenile Rheumatoid	clocortolone	1	0.443484292150164
Arthritis, Juvenile Rheumatoid	clodronic acid	1	0.109294322207076
Arthritis, Juvenile Rheumatoid	clofarabine	1.5	0.428665256456222
Arthritis, Juvenile Rheumatoid	clofazimine	2	0.522943119175437
Arthritis, Juvenile Rheumatoid	clofedanol	1	0.00650238267099552
Arthritis, Juvenile Rheumatoid	clofibrate	2	0.822776798877586
Arthritis, Juvenile Rheumatoid	clomifene	0.5	0.17438538255815
Arthritis, Juvenile Rheumatoid	clomipramine	1.66666666666667	0.237051704921085
Arthritis, Juvenile Rheumatoid	clonazepam	2	0.402454886456188
Arthritis, Juvenile Rheumatoid	clonidine	2	0.744419172696184
Arthritis, Juvenile Rheumatoid	clopidogrel	2	0.307222875126978
Arthritis, Juvenile Rheumatoid	clorazepic acid	2	0.333665944646688
Arthritis, Juvenile Rheumatoid	clotiazepam	2	0.442320691701492
Arthritis, Juvenile Rheumatoid	clotrimazole	2	0.809227943092208
Arthritis, Juvenile Rheumatoid	clove oil	1.25	0.0541158831988261
Arthritis, Juvenile Rheumatoid	clozapine	1.88888888888889	0.53779440066907
Arthritis, Juvenile Rheumatoid	coagulation factor ix (recombinant)	1.85714285714286	0.792259354153916
Arthritis, Juvenile Rheumatoid	coagulation factor ix human	1.85714285714286	0.796122488820163
Arthritis, Juvenile Rheumatoid	coagulation factor vii human	2	0.741986367007745
Arthritis, Juvenile Rheumatoid	coagulation factor viia recombinant human	2.16666666666667	0.965447750991831
Arthritis, Juvenile Rheumatoid	cobimetinib	1	0.39615116870671
Arthritis, Juvenile Rheumatoid	cocaine	2	0.751090069055905
Arthritis, Juvenile Rheumatoid	coccidioides immitis spherule	0.714285714285714	1.13837983284116e-07
Arthritis, Juvenile Rheumatoid	codeine	1.66666666666667	0.351449177208943
Arthritis, Juvenile Rheumatoid	collagenase clostridium histolyticum	1.25	0.0314427629807527
Arthritis, Juvenile Rheumatoid	conestat alfa	2.16666666666667	0.987476208520736
Arthritis, Juvenile Rheumatoid	conivaptan	2	0.704060482904256
Arthritis, Juvenile Rheumatoid	copanlisib	1	0.0870487810815088
Arthritis, Juvenile Rheumatoid	copper	1.44117647058824	0.0004482769344222
Arthritis, Juvenile Rheumatoid	corifollitropin alfa	2	0.701397079231245
Arthritis, Juvenile Rheumatoid	corticorelin ovine triflutate	1	0.00882864817071785
Arthritis, Juvenile Rheumatoid	corticotropin	1	0.000195917877522286
Arthritis, Juvenile Rheumatoid	cortisone acetate	1	0.384606000868728
Arthritis, Juvenile Rheumatoid	creatine	1.85714285714286	0.561112998157601
Arthritis, Juvenile Rheumatoid	crisaborole	1.75	0.314613497817138
Arthritis, Juvenile Rheumatoid	crizanlizumab	2	0.615393999131272
Arthritis, Juvenile Rheumatoid	crizotinib	1	0.357439420592782
Arthritis, Juvenile Rheumatoid	crofelemer	1.5	0.402255156091747
Arthritis, Juvenile Rheumatoid	cromoglicic acid	2	0.783007913640838
Arthritis, Juvenile Rheumatoid	crotalus adamanteus antivenin	3	0.990829555543141
Arthritis, Juvenile Rheumatoid	cryptenamine	1.8	0.147195082182045
Arthritis, Juvenile Rheumatoid	cupric chloride	1.5	0.260745531351103
Arthritis, Juvenile Rheumatoid	curcumin	0.6	0.000195917877522286
Arthritis, Juvenile Rheumatoid	cyanocobalamin	1.83333333333333	0.204576315388062
Arthritis, Juvenile Rheumatoid	cyclandelate	2	0.533934122231999
Arthritis, Juvenile Rheumatoid	cyclizine	1.5	0.0457870054774031
Arthritis, Juvenile Rheumatoid	cyclobenzaprine	1.77777777777778	0.494049131495715
Arthritis, Juvenile Rheumatoid	cyclopentolate	2	0.528115198294818
Arthritis, Juvenile Rheumatoid	cyclophosphamide	2	0.759427900961721
Arthritis, Juvenile Rheumatoid	cyclosporine	1.5	0.23585068615009
Arthritis, Juvenile Rheumatoid	cyclothiazide	2	0.603471258066065
Arthritis, Juvenile Rheumatoid	cycrimine	2	0.449519206289237
Arthritis, Juvenile Rheumatoid	cyproheptadine	1.71428571428571	0.272192211840548
Arthritis, Juvenile Rheumatoid	cyproterone acetate	1	4.10349678958117e-05
Arthritis, Juvenile Rheumatoid	cysteamine	2.5	0.989090245868122
Arthritis, Juvenile Rheumatoid	cysteine	1.61538461538462	0.0657614722284118
Arthritis, Juvenile Rheumatoid	cystine	2.33333333333333	0.911917432340565
Arthritis, Juvenile Rheumatoid	cytarabine	2	0.69669823449878
Arthritis, Juvenile Rheumatoid	d-alpha-tocopherol acetate	1.33333333333333	0.134991985324922
Arthritis, Juvenile Rheumatoid	d-methionine	2	0.701882466712354
Arthritis, Juvenile Rheumatoid	d-serine	1.5	0.435754198845037
Arthritis, Juvenile Rheumatoid	dabigatran etexilate	2	0.781997512536779
Arthritis, Juvenile Rheumatoid	dabrafenib	1.6	0.653901904609624
Arthritis, Juvenile Rheumatoid	dacarbazine	1.5	0.471598387234653
Arthritis, Juvenile Rheumatoid	dactinomycin	1	0.147550020742668
Arthritis, Juvenile Rheumatoid	dalfampridine	2.14285714285714	0.967029372492412
Arthritis, Juvenile Rheumatoid	dalteparin	2	0.843516555450246
Arthritis, Juvenile Rheumatoid	damoctocog alfa pegol	2	0.72474379341762
Arthritis, Juvenile Rheumatoid	danaparoid	2	0.658641208782744
Arthritis, Juvenile Rheumatoid	danazol	0.8	0.0013903155031255
Arthritis, Juvenile Rheumatoid	dantrolene	2	0.679454089019012
Arthritis, Juvenile Rheumatoid	dapiprazole	2	0.751152496115257
Arthritis, Juvenile Rheumatoid	daratumumab	1	0.0103849333840912
Arthritis, Juvenile Rheumatoid	darbepoetin alfa	1	0.111496930767197
Arthritis, Juvenile Rheumatoid	darifenacin	1.8	0.0919432316045902
Arthritis, Juvenile Rheumatoid	darolutamide	1	0.203428523821845
Arthritis, Juvenile Rheumatoid	dasatinib	1.34782608695652	0.654899950804418
Arthritis, Juvenile Rheumatoid	daunorubicin	1	0.16516645493813
Arthritis, Juvenile Rheumatoid	debrisoquine	2	0.564207200948631
Arthritis, Juvenile Rheumatoid	decamethonium	2.5	0.999637868148375
Arthritis, Juvenile Rheumatoid	decitabine	2	0.898123230201775
Arthritis, Juvenile Rheumatoid	defibrotide	1	0.00075231087118586
Arthritis, Juvenile Rheumatoid	deflazacort	1	0.419528060652873
Arthritis, Juvenile Rheumatoid	degarelix	2	0.39615116870671
Arthritis, Juvenile Rheumatoid	demecarium	2.5	0.939497860790078
Arthritis, Juvenile Rheumatoid	denileukin diftitox	0.666666666666667	2.6010909496987e-05
Arthritis, Juvenile Rheumatoid	denosumab	2	0.767341938975237
Arthritis, Juvenile Rheumatoid	deoxycholic acid	0.666666666666667	0.000155649189891437
Arthritis, Juvenile Rheumatoid	dequalinium	2	0.898491590496253
Arthritis, Juvenile Rheumatoid	deserpidine	2	0.572539989341634
Arthritis, Juvenile Rheumatoid	desflurane	1.94444444444444	0.242820258627045
Arthritis, Juvenile Rheumatoid	desipramine	1.71428571428571	0.058805945777168
Arthritis, Juvenile Rheumatoid	deslanoside	1	0.218002487463221
Arthritis, Juvenile Rheumatoid	desloratadine	1	0.00346697380304067
Arthritis, Juvenile Rheumatoid	desmopressin	2	0.605534090329999
Arthritis, Juvenile Rheumatoid	desogestrel	0.5	0.232658061024763
Arthritis, Juvenile Rheumatoid	desonide	1	0.419528060652873
Arthritis, Juvenile Rheumatoid	desoximetasone	1	0.400760483613276
Arthritis, Juvenile Rheumatoid	desoxycorticosterone acetate	2	0.744707517984945
Arthritis, Juvenile Rheumatoid	desvenlafaxine	2	0.70285172016595
Arthritis, Juvenile Rheumatoid	deutetrabenazine	2	0.525138553271685
Arthritis, Juvenile Rheumatoid	dexamethasone	1.4	0.628408886831008
Arthritis, Juvenile Rheumatoid	dexbrompheniramine	1	0.00882864817071785
Arthritis, Juvenile Rheumatoid	dexchlorpheniramine maleate	1	0.0327685946911693
Arthritis, Juvenile Rheumatoid	dexfenfluramine	2	0.678262208476275
Arthritis, Juvenile Rheumatoid	dexibuprofen	1.83333333333333	0.947085959837659
Arthritis, Juvenile Rheumatoid	dexketoprofen	2	0.700208404531304
Arthritis, Juvenile Rheumatoid	dexlansoprazole	2	0.826503090710507
Arthritis, Juvenile Rheumatoid	dexmedetomidine	2	0.652868291737179
Arthritis, Juvenile Rheumatoid	dexmethylphenidate	2	0.70527921593645
Arthritis, Juvenile Rheumatoid	dexrazoxane	1	0.141338984865069
Arthritis, Juvenile Rheumatoid	dextroamphetamine	2	0.74851202807635
Arthritis, Juvenile Rheumatoid	dextromethorphan	1.9047619047619	0.915772914022166
Arthritis, Juvenile Rheumatoid	dextropropoxyphene	1.75	0.414924116304498
Arthritis, Juvenile Rheumatoid	dextrothyroxine	1.66666666666667	0.586351303388717
Arthritis, Juvenile Rheumatoid	dezocine	2	0.828927854155275
Arthritis, Juvenile Rheumatoid	diacerein	1.77777777777778	0.38025891723397
Arthritis, Juvenile Rheumatoid	diamorphine	1.75	0.319117266850728
Arthritis, Juvenile Rheumatoid	diazepam	2	0.344638690827534
Arthritis, Juvenile Rheumatoid	diazoxide	1.83333333333333	0.67446594896601
Arthritis, Juvenile Rheumatoid	dibotermin alfa	1.5	0.63819395737519
Arthritis, Juvenile Rheumatoid	dichloroacetic acid	2	0.757811262395652
Arthritis, Juvenile Rheumatoid	dichlorobenzyl alcohol	2.1	0.77461667605708
Arthritis, Juvenile Rheumatoid	diclofenac	2	0.765238943901246
Arthritis, Juvenile Rheumatoid	diclofenamide	2	0.479400930976839
Arthritis, Juvenile Rheumatoid	dicoumarol	1.66666666666667	0.586751179468933
Arthritis, Juvenile Rheumatoid	dicyclomine	2	0.648476303192096
Arthritis, Juvenile Rheumatoid	didanosine	1	0.125987013754824
Arthritis, Juvenile Rheumatoid	dienestrol	0.5	0.21313749767595
Arthritis, Juvenile Rheumatoid	dienogest	1	0.257403132953896
Arthritis, Juvenile Rheumatoid	diethylcarbamazine	1.5	0.0995442089414923
Arthritis, Juvenile Rheumatoid	diethylpropion	2	0.669116495807116
Arthritis, Juvenile Rheumatoid	diethylstilbestrol	1.22222222222222	0.402805094805588
Arthritis, Juvenile Rheumatoid	diflorasone	1	0.419528060652873
Arthritis, Juvenile Rheumatoid	diflunisal	2	0.729776118570181
Arthritis, Juvenile Rheumatoid	difluocortolone	1.5	0.578867644981621
Arthritis, Juvenile Rheumatoid	difluprednate	1	0.443484292150164
Arthritis, Juvenile Rheumatoid	digitoxin	1	0.227761049963818
Arthritis, Juvenile Rheumatoid	digoxin	1	0.252411540378021
Arthritis, Juvenile Rheumatoid	dihydro-alpha-ergocryptine	2	0.778276468878338
Arthritis, Juvenile Rheumatoid	dihydroergocornine	2	0.87368086739569
Arthritis, Juvenile Rheumatoid	dihydroergocristine	2	0.943270136767344
Arthritis, Juvenile Rheumatoid	dihydroergotamine	2.25	0.977768398178357
Arthritis, Juvenile Rheumatoid	dihydrotachysterol	0	0.0112399051573542
Arthritis, Juvenile Rheumatoid	diltiazem	2	0.618534642082593
Arthritis, Juvenile Rheumatoid	dimenhydrinate	1	0.00811657541060841
Arthritis, Juvenile Rheumatoid	dimethyl fumarate	1	0.282829544037019
Arthritis, Juvenile Rheumatoid	dimetindene	1.5	0.0336052440482751
Arthritis, Juvenile Rheumatoid	dinoprost	2	0.555403770535204
Arthritis, Juvenile Rheumatoid	dinoprost tromethamine	2	0.677413356810351
Arthritis, Juvenile Rheumatoid	dinoprostone	1.8	0.104092732671274
Arthritis, Juvenile Rheumatoid	diosmin	1	0.101876769798225
Arthritis, Juvenile Rheumatoid	dioxybenzone	1	0.179222586394104
Arthritis, Juvenile Rheumatoid	diphemanil	1	0.00228105693436015
Arthritis, Juvenile Rheumatoid	diphenhydramine	1.5	0.056468177006197
Arthritis, Juvenile Rheumatoid	diphenidol	1.66666666666667	0.0799237527763812
Arthritis, Juvenile Rheumatoid	diphenoxylate	1.5	0.231350870558994
Arthritis, Juvenile Rheumatoid	diphenylpyraline	1.5	0.11484467641049
Arthritis, Juvenile Rheumatoid	dipivefrin	1.8	0.722828367960255
Arthritis, Juvenile Rheumatoid	dipyridamole	1.66666666666667	0.0405222600091209
Arthritis, Juvenile Rheumatoid	dipyrithione	1.5	0.650311771857058
Arthritis, Juvenile Rheumatoid	disopyramide	1.875	0.656206949576564
Arthritis, Juvenile Rheumatoid	disulfiram	2	0.679454089019012
Arthritis, Juvenile Rheumatoid	dl-methylephedrine	1.66666666666667	0.271284406703606
Arthritis, Juvenile Rheumatoid	dobutamine	1.33333333333333	0.48751259629337
Arthritis, Juvenile Rheumatoid	docetaxel	1.83333333333333	0.985211740651517
Arthritis, Juvenile Rheumatoid	doconexent	1.16666666666667	0.185027728582272
Arthritis, Juvenile Rheumatoid	dofetilide	2	0.787427686783553
Arthritis, Juvenile Rheumatoid	dolasetron	2	0.560301693991225
Arthritis, Juvenile Rheumatoid	domperidone	1.5	0.152265403787168
Arthritis, Juvenile Rheumatoid	donepezil	1.73333333333333	0.712039798628784
Arthritis, Juvenile Rheumatoid	dopamine	2	0.884227486047949
Arthritis, Juvenile Rheumatoid	dorzolamide	2	0.447042352324864
Arthritis, Juvenile Rheumatoid	dosulepin	1.875	0.371896924907754
Arthritis, Juvenile Rheumatoid	dotatate gallium ga-68	2	0.62282512785252
Arthritis, Juvenile Rheumatoid	doxacurium	2.5	0.95758907279707
Arthritis, Juvenile Rheumatoid	doxapram	2	0.677413356810351
Arthritis, Juvenile Rheumatoid	doxazosin	2	0.728667454306721
Arthritis, Juvenile Rheumatoid	doxepin	1.89473684210526	0.373642939450816
Arthritis, Juvenile Rheumatoid	doxercalciferol	0	0.00226046995227422
Arthritis, Juvenile Rheumatoid	doxorubicin	1.5	0.586395325236633
Arthritis, Juvenile Rheumatoid	doxylamine	1.66666666666667	0.104533106080326
Arthritis, Juvenile Rheumatoid	dronabinol	1.5	0.0255088473804704
Arthritis, Juvenile Rheumatoid	dronedarone	1.92	0.817601327462888
Arthritis, Juvenile Rheumatoid	droperidol	1.5	0.251850654017079
Arthritis, Juvenile Rheumatoid	drospirenone	1.25	0.521237806667082
Arthritis, Juvenile Rheumatoid	drotaverine	2	0.727448766363799
Arthritis, Juvenile Rheumatoid	drotrecogin alfa	1.91666666666667	0.800347100839881
Arthritis, Juvenile Rheumatoid	droxidopa	1.7	0.23128553712817
Arthritis, Juvenile Rheumatoid	dulaglutide	2	0.81593987465324
Arthritis, Juvenile Rheumatoid	duloxetine	2	0.696887157949039
Arthritis, Juvenile Rheumatoid	dupilumab	0	0.000171945841304031
Arthritis, Juvenile Rheumatoid	durvalumab	0.5	1.23971750689302e-11
Arthritis, Juvenile Rheumatoid	duvelisib	1.5	0.28759926643069
Arthritis, Juvenile Rheumatoid	dyclonine	2	0.365492599484296
Arthritis, Juvenile Rheumatoid	dydrogesterone	1	0.262421470906054
Arthritis, Juvenile Rheumatoid	dyphylline	1.5	0.00470568673128066
Arthritis, Juvenile Rheumatoid	ecallantide	3	0.999351179304742
Arthritis, Juvenile Rheumatoid	echothiophate	3	0.927507584524561
Arthritis, Juvenile Rheumatoid	econazole	2	0.793337788197683
Arthritis, Juvenile Rheumatoid	eculizumab	0	0.000116537548341265
Arthritis, Juvenile Rheumatoid	edotreotide gallium ga-68	2.25	0.985465369670392
Arthritis, Juvenile Rheumatoid	edoxaban	2	0.698996012813495
Arthritis, Juvenile Rheumatoid	edrophonium	2.5	0.934696752996811
Arthritis, Juvenile Rheumatoid	efalizumab	1.6	0.0225382557284686
Arthritis, Juvenile Rheumatoid	eflornithine	2	0.707491192330872
Arthritis, Juvenile Rheumatoid	efmoroctocog alfa	2	0.717884749579625
Arthritis, Juvenile Rheumatoid	elagolix	2	0.421016794762922
Arthritis, Juvenile Rheumatoid	eletriptan	2.14285714285714	0.935047371982622
Arthritis, Juvenile Rheumatoid	elexacaftor	1	0.443484292150164
Arthritis, Juvenile Rheumatoid	eliglustat	2	0.532482826449721
Arthritis, Juvenile Rheumatoid	elotuzumab	2	0.430547049879759
Arthritis, Juvenile Rheumatoid	eltrombopag	2	0.631904738252066
Arthritis, Juvenile Rheumatoid	eluxadoline	1.66666666666667	0.375081559519509
Arthritis, Juvenile Rheumatoid	emapalumab	0	1.47526940851918e-09
Arthritis, Juvenile Rheumatoid	emedastine	1	0.00475262930189152
Arthritis, Juvenile Rheumatoid	emicizumab	2	0.743013813150004
Arthritis, Juvenile Rheumatoid	enalapril	0	5.99037140106353e-09
Arthritis, Juvenile Rheumatoid	enalaprilat	1	2.44415497011971e-08
Arthritis, Juvenile Rheumatoid	enasidenib	1	0.00854758329853815
Arthritis, Juvenile Rheumatoid	encainide	2	0.732530303108559
Arthritis, Juvenile Rheumatoid	encorafenib	1.5	0.681064910051027
Arthritis, Juvenile Rheumatoid	enflurane	1.94736842105263	0.246013200070459
Arthritis, Juvenile Rheumatoid	enfortumab vedotin	2	0.556515707849836
Arthritis, Juvenile Rheumatoid	enoxacin	1	0.247443801451088
Arthritis, Juvenile Rheumatoid	enoxaparin	2	0.763935698993676
Arthritis, Juvenile Rheumatoid	enoximone	2	0.68291420666201
Arthritis, Juvenile Rheumatoid	enprofylline	1.5	0.00363560050563083
Arthritis, Juvenile Rheumatoid	entacapone	1	0.0506888537237301
Arthritis, Juvenile Rheumatoid	entrectinib	1.5	0.464706211845442
Arthritis, Juvenile Rheumatoid	enzacamene	0.75	0.257403132953896
Arthritis, Juvenile Rheumatoid	ephedrine	2	0.740434516489172
Arthritis, Juvenile Rheumatoid	epicriptine	2	0.808474035228501
Arthritis, Juvenile Rheumatoid	epinastine	1.83333333333333	0.507320803090506
Arthritis, Juvenile Rheumatoid	epinephrine	1.5	0.164801012436275
Arthritis, Juvenile Rheumatoid	epirubicin	1.5	0.454897382493598
Arthritis, Juvenile Rheumatoid	eplerenone	2	0.729776118570181
Arthritis, Juvenile Rheumatoid	epoprostenol	2	0.477409095288845
Arthritis, Juvenile Rheumatoid	eprosartan	2	0.711965092443481
Arthritis, Juvenile Rheumatoid	eptifibatide	2	0.85465068632033
Arthritis, Juvenile Rheumatoid	erdafitinib	1.55555555555556	0.894302160998267
Arthritis, Juvenile Rheumatoid	erenumab	2	0.57177963700085
Arthritis, Juvenile Rheumatoid	ergocalciferol	2	0.758971861192242
Arthritis, Juvenile Rheumatoid	ergoloid mesylate	2	0.896268581869207
Arthritis, Juvenile Rheumatoid	ergometrine	2	0.617911422188953
Arthritis, Juvenile Rheumatoid	ergotamine	2.0625	0.952859275458516
Arthritis, Juvenile Rheumatoid	eribulin	1.5	0.735015577584287
Arthritis, Juvenile Rheumatoid	erlotinib	1.5	0.769165652694591
Arthritis, Juvenile Rheumatoid	erythrityl tetranitrate	1.5	0.171433802878072
Arthritis, Juvenile Rheumatoid	erythromycin	2	0.767844823162947
Arthritis, Juvenile Rheumatoid	erythropoietin	1	0.101876769798225
Arthritis, Juvenile Rheumatoid	escitalopram	1.86666666666667	0.516936005300029
Arthritis, Juvenile Rheumatoid	esketamine	1.8	0.882427525113313
Arthritis, Juvenile Rheumatoid	eslicarbazepine	2	0.54259825590953
Arthritis, Juvenile Rheumatoid	eslicarbazepine acetate	2	0.553579204630712
Arthritis, Juvenile Rheumatoid	esmolol	2	0.686025400737808
Arthritis, Juvenile Rheumatoid	esomeprazole	2	0.847608862454569
Arthritis, Juvenile Rheumatoid	estazolam	2	0.316591223341284
Arthritis, Juvenile Rheumatoid	estradiol	1.28571428571429	0.795366644181306
Arthritis, Juvenile Rheumatoid	estradiol acetate	1.28571428571429	0.714201857595137
Arthritis, Juvenile Rheumatoid	estradiol benzoate	1.28571428571429	0.623858525135035
Arthritis, Juvenile Rheumatoid	estradiol cypionate	1.28571428571429	0.64496404109109
Arthritis, Juvenile Rheumatoid	estradiol dienanthate	1.28571428571429	0.731760145043971
Arthritis, Juvenile Rheumatoid	estradiol valerate	1.28571428571429	0.717170455962981
Arthritis, Juvenile Rheumatoid	estramustine	1.25	0.873133452799118
Arthritis, Juvenile Rheumatoid	estriol	0.666666666666667	0.18406012534676
Arthritis, Juvenile Rheumatoid	estrone	0.6	2.97984460317065e-06
Arthritis, Juvenile Rheumatoid	eszopiclone	2	0.260893331348471
Arthritis, Juvenile Rheumatoid	etacrynic acid	1.25	0.127914248145744
Arthritis, Juvenile Rheumatoid	etafedrine	0	0.0597526250645845
Arthritis, Juvenile Rheumatoid	etanercept	1.30769230769231	0.000126917854710089
Arthritis, Juvenile Rheumatoid	etelcalcetide	2	0.673753328496286
Arthritis, Juvenile Rheumatoid	ethanol	1.97727272727273	0.631061813909074
Arthritis, Juvenile Rheumatoid	ethanolamine oleate	2	0.72474379341762
Arthritis, Juvenile Rheumatoid	ethchlorvynol	2	0.348093361764822
Arthritis, Juvenile Rheumatoid	ethinamate	2	0.627687253317609
Arthritis, Juvenile Rheumatoid	ethinylestradiol	1	0.563071457420431
Arthritis, Juvenile Rheumatoid	ethosuximide	2	0.398626189818971
Arthritis, Juvenile Rheumatoid	ethotoin	2	0.822424129869147
Arthritis, Juvenile Rheumatoid	ethynodiol diacetate	0.5	0.21313749767595
Arthritis, Juvenile Rheumatoid	etidronic acid	1.5	0.523437716152627
Arthritis, Juvenile Rheumatoid	etodolac	1.66666666666667	0.686539497918963
Arthritis, Juvenile Rheumatoid	etomidate	2	0.279536637768323
Arthritis, Juvenile Rheumatoid	etonogestrel	0.5	0.218002487463221
Arthritis, Juvenile Rheumatoid	etoposide	1	0.139518406269035
Arthritis, Juvenile Rheumatoid	etoricoxib	2	0.758036347776927
Arthritis, Juvenile Rheumatoid	eugenol	1	0.345509460985262
Arthritis, Juvenile Rheumatoid	everolimus	2	0.999856459421196
Arthritis, Juvenile Rheumatoid	exemestane	0	6.34936467542849e-06
Arthritis, Juvenile Rheumatoid	exenatide	2	0.791720028361604
Arthritis, Juvenile Rheumatoid	ezetimibe	2	0.426554828973794
Arthritis, Juvenile Rheumatoid	ezogabine	2	0.669894312914843
Arthritis, Juvenile Rheumatoid	famotidine	2	0.30518185583452
Arthritis, Juvenile Rheumatoid	febuxostat	2	0.551533360387653
Arthritis, Juvenile Rheumatoid	fedratinib	1.33333333333333	0.474206565207466
Arthritis, Juvenile Rheumatoid	felbamate	1.66666666666667	0.436928542579569
Arthritis, Juvenile Rheumatoid	felodipine	1.92307692307692	0.753202105973378
Arthritis, Juvenile Rheumatoid	fenfluramine	2	0.74851202807635
Arthritis, Juvenile Rheumatoid	fenofibrate	2	0.900428398781174
Arthritis, Juvenile Rheumatoid	fenofibric acid	1.8	0.912252967517259
Arthritis, Juvenile Rheumatoid	fenoldopam	2.125	0.962431578540098
Arthritis, Juvenile Rheumatoid	fenoprofen	1.75	0.796571476178155
Arthritis, Juvenile Rheumatoid	fenoterol	1	0.0255990515576369
Arthritis, Juvenile Rheumatoid	fentanyl	1.25	0.016092997939844
Arthritis, Juvenile Rheumatoid	ferric cation	1	0.288034907556519
Arthritis, Juvenile Rheumatoid	ferric pyrophosphate citrate	2	0.907764578742209
Arthritis, Juvenile Rheumatoid	ferrous ascorbate	1.78571428571429	0.802883011567861
Arthritis, Juvenile Rheumatoid	ferrous fumarate	1.78571428571429	0.727969234553225
Arthritis, Juvenile Rheumatoid	ferrous gluconate	1.78571428571429	0.792368264438175
Arthritis, Juvenile Rheumatoid	ferrous glycine sulfate	1.78571428571429	0.78686250232405
Arthritis, Juvenile Rheumatoid	ferrous succinate	1.78571428571429	0.740135249733185
Arthritis, Juvenile Rheumatoid	fesoterodine	1.8	0.0760720669503547
Arthritis, Juvenile Rheumatoid	fexofenadine	1	0.012215751891442
Arthritis, Juvenile Rheumatoid	filgrastim	1.5	0.202735880983665
Arthritis, Juvenile Rheumatoid	finafloxacin	1	0.257403132953896
Arthritis, Juvenile Rheumatoid	fingolimod	1.5	0.539827837277029
Arthritis, Juvenile Rheumatoid	fish oil	1.88461538461538	0.917805365440371
Arthritis, Juvenile Rheumatoid	flavin adenine dinucleotide	1.65384615384615	0.0241008318140855
Arthritis, Juvenile Rheumatoid	flavin mononucleotide	1.4	0.00376813717501717
Arthritis, Juvenile Rheumatoid	flavone	1.66666666666667	0.221194662738251
Arthritis, Juvenile Rheumatoid	flavoxate	2	0.531203109463364
Arthritis, Juvenile Rheumatoid	flecainide	2	0.82805927045618
Arthritis, Juvenile Rheumatoid	flibanserin	2	0.774587528964022
Arthritis, Juvenile Rheumatoid	floxuridine	0	0.00285864370970446
Arthritis, Juvenile Rheumatoid	fluciclovine (18f)	1.84615384615385	0.766246655697949
Arthritis, Juvenile Rheumatoid	flucytosine	2	0.9076877421883
Arthritis, Juvenile Rheumatoid	fludarabine	1.33333333333333	0.127280479501778
Arthritis, Juvenile Rheumatoid	fludrocortisone	1.5	0.704237510086487
Arthritis, Juvenile Rheumatoid	flufenamic acid	1.66666666666667	0.862877614941651
Arthritis, Juvenile Rheumatoid	flumazenil	2	0.323224450133913
Arthritis, Juvenile Rheumatoid	flumethasone	1	0.443484292150164
Arthritis, Juvenile Rheumatoid	flunarizine	1.6	0.0332845219889663
Arthritis, Juvenile Rheumatoid	flunisolide	1	0.400760483613276
Arthritis, Juvenile Rheumatoid	flunitrazepam	2	0.318531521502076
Arthritis, Juvenile Rheumatoid	fluocinolone acetonide	1.66666666666667	0.932515333999622
Arthritis, Juvenile Rheumatoid	fluocinonide	1.5	0.585944167728623
Arthritis, Juvenile Rheumatoid	fluorometholone	1	0.419528060652873
Arthritis, Juvenile Rheumatoid	fluorouracil	0	0.00289726841528557
Arthritis, Juvenile Rheumatoid	fluoxetine	2.14285714285714	0.950197810595597
Arthritis, Juvenile Rheumatoid	fluoxymesterone	1	0.130367055659233
Arthritis, Juvenile Rheumatoid	flupentixol	1.8	0.397001340096381
Arthritis, Juvenile Rheumatoid	fluphenazine	1.5	0.460172162722971
Arthritis, Juvenile Rheumatoid	flurandrenolide	1	0.419528060652873
Arthritis, Juvenile Rheumatoid	flurazepam	2	0.353657408982299
Arthritis, Juvenile Rheumatoid	flurbiprofen	2	0.771094022995954
Arthritis, Juvenile Rheumatoid	fluspirilene	1.66666666666667	0.193183763996348
Arthritis, Juvenile Rheumatoid	flutamide	1.33333333333333	0.375081559519509
Arthritis, Juvenile Rheumatoid	fluticasone	1.5	0.585944167728623
Arthritis, Juvenile Rheumatoid	fluticasone furoate	1.33333333333333	0.421945575872959
Arthritis, Juvenile Rheumatoid	fluticasone propionate	1.5	0.633799377184078
Arthritis, Juvenile Rheumatoid	fluvastatin	1.5	0.685059521266246
Arthritis, Juvenile Rheumatoid	fluvoxamine	2	0.783790838530602
Arthritis, Juvenile Rheumatoid	folic acid	2.5	0.954342708884116
Arthritis, Juvenile Rheumatoid	follitropin	2	0.701397079231245
Arthritis, Juvenile Rheumatoid	fondaparinux	2	0.773485148271616
Arthritis, Juvenile Rheumatoid	foreskin fibroblast (neonatal)	1	9.00540235687246e-05
Arthritis, Juvenile Rheumatoid	foreskin keratinocyte (neonatal)	1.09090909090909	0.000188729052476783
Arthritis, Juvenile Rheumatoid	formoterol	1	0.016946622474652
Arthritis, Juvenile Rheumatoid	fosinopril	0	6.5252078966616e-08
Arthritis, Juvenile Rheumatoid	fosnetupitant	2	0.545204052591652
Arthritis, Juvenile Rheumatoid	fosphenytoin	2	0.722330181576224
